sp|P28260.1|RBL_IPOPU	tr|A0A0B2SHI7|A0A0B2SHI7_GLYSO	33.784	296	175	6	136049	136332	14	300	3.66e-46	168
sp|P28260.1|RBL_IPOPU	tr|A0A089VE10|A0A089VE10_9ROSA	33.634	333	196	10	155932	156257	2	316	1.22e-45	167
sp|P28260.1|RBL_IPOPU	tr|A0A0B2NSZ0|A0A0B2NSZ0_GLYSO	36.735	294	167	7	36389	36672	15	299	4.24e-45	165
sp|P28260.1|RBL_IPOPU	tr|A8WBX5|A8WBX5_ZIZJJ	33.934	333	195	10	155932	156257	2	316	5.86e-45	165
sp|P28260.1|RBL_IPOPU	sp|Q9MB94|ACCO_PRUMU	33.333	333	197	10	155932	156257	2	316	6.39e-45	165
sp|P28260.1|RBL_IPOPU	tr|A0A2H9ZUJ9|A0A2H9ZUJ9_9ASPA	33.813	278	153	7	155934	156196	3	264	8.97e-45	164
sp|P28260.1|RBL_IPOPU	sp|Q0WPW4|ACCO5_ARATH	34.564	298	169	8	136049	136332	14	299	1.31e-44	164
sp|P28260.1|RBL_IPOPU	sp|Q0J1C1|ACCO1_ORYSJ	35.473	296	169	9	36389	36672	18	303	1.37e-44	164
sp|P28260.1|RBL_IPOPU	sp|A2Z1W9|ACCO1_ORYSI	35.473	296	169	9	36389	36672	18	303	1.69e-44	164
sp|P28260.1|RBL_IPOPU	sp|P19464|ACCO_PERAE	34.066	273	162	6	155932	156198	2	262	3.06e-44	163
sp|P28260.1|RBL_IPOPU	tr|A0A072V1X2|A0A072V1X2_MEDTR	33.557	298	173	9	136049	136332	14	300	1.17e-43	161
sp|P28260.1|RBL_IPOPU	tr|G7KH99|G7KH99_MEDTR	36.431	269	156	7	155529	155793	5	262	1.23e-43	161
sp|P28260.1|RBL_IPOPU	sp|O48882|ACCO2_MALDO	33.333	348	203	11	155529	155868	4	330	1.76e-43	161
sp|P28260.1|RBL_IPOPU	tr|G7J9K5|G7J9K5_MEDTR	34.483	290	175	7	33056	33339	15	295	1.87e-43	160
