AKG48832.1	tr|A0A126SNX5|A0A126SNX5_9POAL	100.000	514	0	0	74002	74515	1	514	0.0	1044
AKG48832.1	tr|A0A089VH80|A0A089VH80_9POAL	100.000	509	0	0	66252	66760	1	509	0.0	1034
AKG48832.1	tr|A0A140DN06|A0A140DN06_9POAL	98.444	514	8	0	74002	74515	1	514	0.0	1030
AKG48832.1	tr|A0A140DN07|A0A140DN07_9POAL	98.447	515	7	1	74002	74515	1	515	0.0	1029
AKG48832.1	tr|A0A089X599|A0A089X599_9POAL	100.000	491	0	0	65154	65644	1	491	0.0	996
AKG48832.1	tr|A0A089VLU1|A0A089VLU1_9POAL	100.000	490	0	0	65707	66196	1	490	0.0	994
AKG48832.1	tr|A0A089VFD1|A0A089VFD1_9POAL	98.577	492	7	0	66262	66753	1	492	0.0	986
AKG48832.1	tr|A0A089VKV2|A0A089VKV2_9POAL	98.377	493	7	1	66262	66753	1	493	0.0	981
AKG48832.1	tr|A0A199UTR0|A0A199UTR0_ANACO	80.651	522	91	5	74002	74515	1	520	0.0	835
AKG48832.1	tr|M0U232|M0U232_MUSAM	78.805	519	102	4	74002	74514	1	517	0.0	823
AKG48832.1	tr|A0A2I0WBU8|A0A2I0WBU8_9ASPA	78.302	530	96	7	74002	74515	3	529	0.0	820
AKG48832.1	tr|A0A4S8IKF3|A0A4S8IKF3_MUSBA	78.227	519	105	4	74002	74514	1	517	0.0	816
AKG48832.1	tr|A0A6I9RYL5|A0A6I9RYL5_ELAGV	77.629	523	105	5	74002	74514	1	521	0.0	816
AKG48832.1	tr|A0A1U8ABI8|A0A1U8ABI8_NELNU	84.322	472	62	4	66290	66760	65	525	0.0	816
AKG48832.1	tr|A0A6P5GNZ8|A0A6P5GNZ8_ANACO	80.651	522	91	5	74002	74515	1	520	0.0	815
AKG48832.1	tr|W0FFD6|W0FFD6_MUSAC	78.641	515	102	4	74006	74514	1	513	0.0	814
AKG48832.1	tr|A0A2P6SFY3|A0A2P6SFY3_ROSCH	84.067	477	70	4	66288	66760	47	521	0.0	813
AKG48832.1	tr|A0A2I4DKQ7|A0A2I4DKQ7_JUGRE	85.870	460	62	3	66302	66760	65	522	0.0	811
AKG48832.1	tr|A0A7C9CHK7|A0A7C9CHK7_OPUST	86.275	459	60	3	66304	66760	61	518	0.0	811
AKG48832.1	tr|A0A2H9ZZR4|A0A2H9ZZR4_9ASPA	77.127	529	101	7	74002	74514	1	525	0.0	811
AKG48832.1	tr|M1K5H3|M1K5H3_AMAPA	83.966	474	74	2	66288	66760	38	510	0.0	810
AKG48832.1	tr|C8YXI6|C8YXI6_AMAPA	83.755	474	75	2	66288	66760	46	518	0.0	810
AKG48832.1	tr|C8YXI5|C8YXI5_AMAPA	83.755	474	75	2	66288	66760	46	518	0.0	809
AKG48832.1	tr|A0A2H3YUT8|A0A2H3YUT8_PHODC	77.863	524	104	5	74002	74515	1	522	0.0	809
AKG48832.1	tr|M1K439|M1K439_AMAPA	83.755	474	75	2	66288	66760	38	510	0.0	809
AKG48832.1	tr|A0A142K486|A0A142K486_AMAVI	81.670	491	87	3	66272	66760	28	517	0.0	808
AKG48832.1	tr|Q30CZ8|Q30CZ8_FAGSY	84.797	467	68	3	66295	66760	56	520	0.0	807
AKG48832.1	tr|A0A142K487|A0A142K487_AMARE	83.544	474	76	2	66288	66760	6	478	0.0	806
AKG48832.1	tr|C8YYL6|C8YYL6_AMATU	81.670	491	87	3	66272	66760	29	518	0.0	806
AKG48832.1	tr|C8YYL7|C8YYL7_AMATU	83.755	474	75	2	66288	66760	46	518	0.0	805
AKG48832.1	tr|A0A142K488|A0A142K488_AMABL	83.087	473	79	1	66288	66760	6	477	0.0	805
AKG48832.1	tr|A0A172QP98|A0A172QP98_FRAAN	84.797	467	68	3	66295	66760	56	520	0.0	805
AKG48832.1	tr|A0A2H3ZFH7|A0A2H3ZFH7_PHODC	78.394	523	102	5	74002	74515	1	521	0.0	804
AKG48832.1	tr|M0S4R3|M0S4R3_MUSAM	79.423	520	99	5	74002	74515	1	518	0.0	804
AKG48832.1	tr|A0A6L5B9B8|A0A6L5B9B8_APIGR	77.186	526	107	7	74002	74515	1	525	0.0	803
AKG48832.1	tr|A0A3G9EL19|A0A3G9EL19_9LILI	77.649	519	104	5	74002	74515	1	512	0.0	802
AKG48832.1	tr|A0A6I9SCZ8|A0A6I9SCZ8_ELAGV	78.776	523	101	4	74002	74515	1	522	0.0	802
AKG48832.1	tr|A0A0N9BED5|A0A0N9BED5_9ASPA	78.967	523	96	4	74002	74515	1	518	0.0	802
AKG48832.1	tr|A0A166FFB0|A0A166FFB0_DAUCS	84.061	458	71	2	66304	66760	69	525	0.0	800
AKG48832.1	tr|A0A2U1QK72|A0A2U1QK72_ARTAN	85.523	449	63	2	66313	66760	67	514	0.0	800
AKG48832.1	tr|A0A0N7E509|A0A0N7E509_9ASPA	79.923	518	98	3	74002	74515	1	516	0.0	799
AKG48832.1	tr|A0A059CIR5|A0A059CIR5_EUCGR	76.154	520	106	6	73999	74515	9	513	0.0	799
AKG48832.1	tr|A0A6J1D1H2|A0A6J1D1H2_MOMCH	84.254	489	70	4	66278	66760	42	529	0.0	798
AKG48832.1	tr|A0A0N9BED7|A0A0N9BED7_LIRMU	78.394	523	99	4	74002	74515	1	518	0.0	798
AKG48832.1	tr|A0A4S8I8K9|A0A4S8I8K9_MUSBA	78.654	520	103	4	74002	74515	1	518	0.0	798
AKG48832.1	tr|A0A0K9RIA3|A0A0K9RIA3_SPIOL	81.633	490	83	5	66273	66760	30	514	0.0	797
AKG48832.1	tr|A0A6I9SBM8|A0A6I9SBM8_ELAGV	78.476	525	101	5	74002	74515	1	524	0.0	797
AKG48832.1	tr|A0A2U1MP09|A0A2U1MP09_ARTAN	85.078	449	65	2	66313	66760	69	516	0.0	796
AKG48832.1	tr|A0A6J1FWK9|A0A6J1FWK9_CUCMO	83.951	486	73	4	66278	66759	41	525	0.0	789
AKG48832.1	tr|M5X3W8|M5X3W8_PRUPE	86.900	458	56	3	66304	66760	70	524	0.0	788
AKG48832.1	tr|W9RXC5|W9RXC5_9ROSA	84.926	471	67	4	66291	66760	58	525	0.0	787
AKG48832.1	tr|A0A371FL00|A0A371FL00_MUCPR	82.516	469	79	3	66293	66760	59	525	0.0	787
AKG48832.1	tr|A0A5N6QG01|A0A5N6QG01_9ROSI	84.368	467	70	3	66295	66760	57	521	0.0	786
AKG48832.1	tr|A0A6J1IGL2|A0A6J1IGL2_CUCMA	82.922	486	78	3	66278	66759	41	525	0.0	786
AKG48832.1	tr|A0A4S4DR40|A0A4S4DR40_CAMSI	85.590	458	63	3	66304	66760	128	583	0.0	786
AKG48832.1	tr|A0A6P6AZB2|A0A6P6AZB2_DURZI	82.969	458	75	3	66304	66760	66	521	0.0	785
AKG48832.1	tr|A0A6P8DN04|A0A6P8DN04_PUNGR	76.038	530	103	6	74002	74515	1	522	0.0	784
AKG48832.1	tr|A0A314ZJW2|A0A314ZJW2_PRUYE	86.681	458	57	3	66304	66760	70	524	0.0	784
AKG48832.1	tr|A0A5E4FH79|A0A5E4FH79_PRUDU	86.463	458	58	3	66304	66760	70	524	0.0	783
AKG48832.1	tr|A0A6P5RNW7|A0A6P5RNW7_PRUAV	86.463	458	58	3	66304	66760	70	524	0.0	783
AKG48832.1	tr|A0A2R6RCQ6|A0A2R6RCQ6_ACTCC	85.371	458	64	3	66304	66760	67	522	0.0	782
AKG48832.1	tr|A0A2G5E2Q7|A0A2G5E2Q7_AQUCA	86.123	454	61	2	66308	66760	74	526	0.0	782
AKG48832.1	tr|A0A6P4AJ93|A0A6P4AJ93_ZIZJJ	83.402	482	69	5	66288	66760	47	526	0.0	781
AKG48832.1	tr|A0A2R6QPH7|A0A2R6QPH7_ACTCC	85.371	458	64	3	66304	66760	67	522	0.0	781
AKG48832.1	tr|A0A6A4LV35|A0A6A4LV35_9ERIC	85.808	458	62	3	66304	66760	57	512	0.0	781
AKG48832.1	tr|H6U643|H6U643_9ASTR	85.339	457	64	3	66304	66759	65	519	0.0	781
AKG48832.1	tr|A0A0K9NRE7|A0A0K9NRE7_ZOSMR	75.930	511	114	4	66250	66760	14	515	0.0	780
AKG48832.1	tr|D0VBC7|D0VBC7_VITVI	85.153	458	65	3	66304	66760	66	521	0.0	780
AKG48832.1	tr|A0A200R9Y2|A0A200R9Y2_9MAGN	85.777	457	62	3	66304	66759	65	519	0.0	780
AKG48832.1	tr|A0A345N8W8|A0A345N8W8_9ASTR	82.237	456	78	3	66307	66760	69	523	0.0	780
AKG48832.1	tr|A0A5E4FCY7|A0A5E4FCY7_PRUDU	86.463	458	58	3	66304	66760	23	477	0.0	780
AKG48832.1	tr|A0A345N8Y2|A0A345N8Y2_9ASTR	82.675	456	76	3	66307	66760	66	520	0.0	779
AKG48832.1	tr|A0A345N8W9|A0A345N8W9_9ASTR	82.237	456	78	3	66307	66760	69	523	0.0	779
AKG48832.1	tr|A0A2P5CCC8|A0A2P5CCC8_TREOI	83.227	471	76	3	66291	66760	57	525	0.0	779
AKG48832.1	tr|A0A6J5WEC5|A0A6J5WEC5_PRUAR	85.808	458	61	3	66304	66760	70	524	0.0	779
AKG48832.1	tr|A0A345N8Y0|A0A345N8Y0_9ASTR	82.675	456	76	3	66307	66760	66	520	0.0	779
AKG48832.1	tr|A0A345N8X4|A0A345N8X4_9ASTR	82.675	456	76	3	66307	66760	66	520	0.0	779
AKG48832.1	tr|G4U4J5|G4U4J5_CONCD	82.456	456	77	3	66307	66760	69	523	0.0	779
AKG48832.1	tr|A0A2P5ADN8|A0A2P5ADN8_PARAD	83.948	461	72	2	66301	66760	66	525	0.0	779
AKG48832.1	tr|A0A345N8Y1|A0A345N8Y1_9ASTR	82.675	456	76	3	66307	66760	66	520	0.0	778
AKG48832.1	tr|A0A345N8X0|A0A345N8X0_9ASTR	82.237	456	78	3	66307	66760	69	523	0.0	778
AKG48832.1	tr|A0A5D3D3C3|A0A5D3D3C3_CUCME	82.752	487	77	4	66278	66759	41	525	0.0	778
AKG48832.1	tr|Q6E6L4|Q6E6L4_CONCD	82.237	456	78	3	66307	66760	69	523	0.0	778
AKG48832.1	tr|Q1M157|Q1M157_CAMAC	84.934	458	66	3	66304	66760	64	519	0.0	778
