AAD41314.1	tr|A0A5B9T7B3|A0A5B9T7B3_SORHL	100.000	506	0	0	14538	15043	1	506	0.0	1025
AAD41314.1	tr|C5Z3D1|C5Z3D1_SORBI	99.407	506	3	0	14538	15043	1	506	0.0	1020
AAD41314.1	tr|A0A1D6NVZ6|A0A1D6NVZ6_MAIZE	95.210	501	17	3	14545	15043	11	506	0.0	917
AAD41314.1	tr|A0A3L6D9R8|A0A3L6D9R8_MAIZE	95.210	501	17	3	14545	15043	11	506	0.0	915
AAD41314.1	tr|H6T5X1|H6T5X1_SORHL	100.000	444	0	0	3820	4263	1	444	0.0	905
AAD41314.1	tr|H6T5X2|H6T5X2_SORHL	100.000	444	0	0	3306	3749	1	444	0.0	904
AAD41314.1	tr|V5NFH4|V5NFH4_SORHL	100.000	445	0	0	2791	3235	1	445	0.0	900
AAD41314.1	tr|O24566|O24566_MAIZE	99.099	444	4	0	3306	3749	1	444	0.0	898
AAD41314.1	tr|Q95AK0|Q95AK0_ELEIN	97.303	445	11	1	3306	3749	1	445	0.0	883
AAD41314.1	tr|A0A1E5W859|A0A1E5W859_9POAL	91.602	512	33	6	14538	15043	1	508	0.0	882
AAD41314.1	tr|G8FH00|G8FH00_ELEIN	97.291	443	11	1	3308	3749	1	443	0.0	879
AAD41314.1	tr|Q95AK1|Q95AK1_ELEIN	96.854	445	13	1	3306	3749	1	445	0.0	877
AAD41314.1	tr|A0AR18|A0AR18_ELEIN	96.854	445	13	1	3306	3749	1	445	0.0	877
AAD41314.1	tr|G8FH01|G8FH01_ELEIN	97.065	443	12	1	3308	3749	1	443	0.0	876
AAD41314.1	tr|A0AR17|A0AR17_ELEIN	96.629	445	14	1	3306	3749	1	445	0.0	876
AAD41314.1	tr|A0A089WYN0|A0A089WYN0_ELEIN	96.629	445	14	1	3306	3749	1	445	0.0	875
AAD41314.1	tr|A0A5J9TN54|A0A5J9TN54_9POAL	91.849	503	32	4	14548	15043	14	514	0.0	872
AAD41314.1	tr|I1H1V3|I1H1V3_BRADI	95.249	442	21	0	2794	3235	69	510	0.0	870
AAD41314.1	tr|A0A3L6PJ42|A0A3L6PJ42_PANMI	91.389	511	35	4	14538	15043	1	507	0.0	868
AAD41314.1	tr|A0A2T7E3E4|A0A2T7E3E4_9POAL	90.802	511	40	4	14538	15043	1	509	0.0	867
AAD41314.1	tr|Q3Y6S2|Q3Y6S2_LOLMU	96.796	437	14	0	2799	3235	1	437	0.0	867
AAD41314.1	tr|A0A5B9T5S8|A0A5B9T5S8_LOLRI	97.285	442	12	0	2794	3235	64	505	0.0	865
AAD41314.1	tr|A0A5B9T5W8|A0A5B9T5W8_LOLRI	97.285	442	12	0	2794	3235	64	505	0.0	864
AAD41314.1	tr|A0A2S3HM17|A0A2S3HM17_9POAL	91.211	512	35	5	14538	15043	1	508	0.0	862
AAD41314.1	tr|A0A3L6S0G6|A0A3L6S0G6_PANMI	91.252	503	34	4	14546	15043	11	508	0.0	857
AAD41314.1	tr|A0A453QJP6|A0A453QJP6_AEGTS	88.353	498	45	5	14553	15043	21	512	0.0	852
AAD41314.1	tr|A0A5B9T603|A0A5B9T603_BROTE	95.475	442	20	0	2794	3235	67	508	0.0	852
AAD41314.1	tr|A0A3B6TCN7|A0A3B6TCN7_WHEAT	95.281	445	21	0	2791	3235	66	510	0.0	850
AAD41314.1	tr|A0A0D3GCF5|A0A0D3GCF5_9ORYZ	95.034	443	22	0	2793	3235	67	509	0.0	850
AAD41314.1	tr|A0A4U6UXI9|A0A4U6UXI9_SETVI	91.218	501	33	4	14549	15043	15	510	0.0	849
AAD41314.1	tr|A0A0E0L7E6|A0A0E0L7E6_ORYPU	95.249	442	21	0	2794	3235	96	537	0.0	849
AAD41314.1	tr|A0A3B6R885|A0A3B6R885_WHEAT	95.475	442	20	0	2794	3235	69	510	0.0	848
AAD41314.1	tr|I1PZA1|I1PZA1_ORYGL	95.023	442	22	0	2794	3235	70	511	0.0	848
