ANJ44937.1	tr|A0A3L6S0G6|A0A3L6S0G6_PANMI	66.052	271	54	4	1598	1867	79	312	1.84e-98	328
ANJ44937.1	tr|V5NFH4|V5NFH4_SORHL	96.178	157	6	0	1	157	93	249	1.44e-94	314
ANJ44937.1	tr|I1H1V4|I1H1V4_BRADI	92.025	163	13	0	1	163	158	320	2.83e-93	312
ANJ44937.1	tr|I1H1V3|I1H1V3_BRADI	94.904	157	8	0	1	157	158	314	6.22e-93	312
ANJ44937.1	tr|Q95AK0|Q95AK0_ELEIN	62.759	290	63	5	65	353	10	255	1.64e-90	302
ANJ44937.1	tr|G8FH00|G8FH00_ELEIN	62.759	290	63	5	65	353	8	253	2.03e-90	302
ANJ44937.1	tr|F5A530|F5A530_ELEIN	96.319	163	6	0	1	163	39	201	4.68e-90	299
ANJ44937.1	tr|F5A529|F5A529_ELEIN	95.706	163	7	0	1	163	39	201	9.72e-90	298
ANJ44937.1	tr|A0A0A1C3J0|A0A0A1C3J0_ELEIN	96.319	163	6	0	1	163	51	213	1.00e-89	298
ANJ44937.1	tr|Q95AK1|Q95AK1_ELEIN	62.414	290	64	5	65	353	10	255	1.31e-89	300
ANJ44937.1	tr|A0AR17|A0AR17_ELEIN	62.414	290	64	5	65	353	10	255	1.62e-89	300
ANJ44937.1	tr|A0A3L6PJ42|A0A3L6PJ42_PANMI	64.982	277	59	4	78	353	78	317	1.87e-89	301
ANJ44937.1	tr|A0A2T7E3E4|A0A2T7E3E4_9POAL	64.982	277	59	4	78	353	80	319	1.98e-89	301
ANJ44937.1	tr|G8FH01|G8FH01_ELEIN	62.414	290	64	5	65	353	8	253	2.08e-89	299
ANJ44937.1	tr|A0A2S3HM17|A0A2S3HM17_9POAL	64.982	277	59	4	78	353	79	318	2.56e-89	301
ANJ44937.1	tr|Q6VVA4|Q6VVA4_ORYSJ	93.939	165	10	0	1	165	39	203	2.67e-89	294
ANJ44937.1	tr|A0A5J9TN54|A0A5J9TN54_9POAL	63.732	284	57	6	1586	1867	79	318	3.35e-89	301
ANJ44937.1	tr|A0A2U1MP62|A0A2U1MP62_ARTAN	86.503	163	22	0	1	163	39	201	4.07e-89	296
ANJ44937.1	tr|D3JPP9|D3JPP9_9POAL	95.706	163	7	0	1	163	39	201	6.85e-89	296
ANJ44937.1	tr|H6T5X2|H6T5X2_SORHL	96.319	163	6	0	1	163	92	254	7.52e-89	298
ANJ44937.1	tr|A0A089WYN0|A0A089WYN0_ELEIN	61.644	292	67	5	65	355	10	257	8.87e-89	297
ANJ44937.1	tr|A0A1J3HBZ8|A0A1J3HBZ8_NOCCA	56.890	283	78	6	66	347	92	331	9.86e-89	300
ANJ44937.1	tr|O24566|O24566_MAIZE	95.706	163	7	0	1	163	92	254	1.02e-88	297
ANJ44937.1	tr|A0A1J3F4M4|A0A1J3F4M4_NOCCA	56.890	283	78	6	66	347	92	331	1.05e-88	300
ANJ44937.1	tr|A0A2U1QK72|A0A2U1QK72_ARTAN	89.172	157	17	0	1	157	162	318	1.28e-88	300
ANJ44937.1	tr|A0A6D2JXJ5|A0A6D2JXJ5_9BRAS	56.537	283	79	6	1586	1867	92	331	1.47e-88	300
ANJ44937.1	tr|K3XWI8|K3XWI8_SETIT	65.314	271	56	4	1598	1867	79	312	1.62e-88	298
ANJ44937.1	tr|A0A4U6UXI9|A0A4U6UXI9_SETVI	64.260	277	61	4	78	353	81	320	1.72e-88	299
ANJ44937.1	tr|A0A0A1C4R9|A0A0A1C4R9_ELEIN	94.545	165	9	0	1	165	51	215	1.74e-88	295
ANJ44937.1	tr|A0A1J3E0I6|A0A1J3E0I6_NOCCA	56.537	283	79	6	66	347	92	331	1.89e-88	300
ANJ44937.1	tr|A0A2U1MP09|A0A2U1MP09_ARTAN	89.172	157	17	0	1	157	164	320	1.89e-88	299
ANJ44937.1	tr|A0A368QQK4|A0A368QQK4_SETIT	65.314	271	56	4	1598	1867	82	315	1.93e-88	298
ANJ44937.1	tr|D3JPQ0|D3JPQ0_9POAL	95.092	163	8	0	1	163	39	201	2.30e-88	294
ANJ44937.1	tr|C5Z3D1|C5Z3D1_SORBI	96.319	163	6	0	1	163	154	316	2.72e-88	298
ANJ44937.1	tr|O80428|O80428_ORYSJ	95.092	163	8	0	1	163	39	201	3.01e-88	294
ANJ44937.1	tr|A0A1J3J5B9|A0A1J3J5B9_NOCCA	56.537	283	79	6	66	347	92	331	3.07e-88	299
ANJ44937.1	tr|A0A5B9T7B3|A0A5B9T7B3_SORHL	96.319	163	6	0	1	163	154	316	3.11e-88	298
ANJ44937.1	tr|A0A1U8ABI8|A0A1U8ABI8_NELNU	58.484	277	77	4	78	353	96	335	3.65e-88	298
ANJ44937.1	tr|A0A089X599|A0A089X599_9POAL	56.207	290	81	6	65	353	65	309	4.13e-88	297
ANJ44937.1	tr|A0A1E5W859|A0A1E5W859_9POAL	63.028	284	59	6	1586	1867	73	312	4.65e-88	298
ANJ44937.1	tr|A0A089VLU1|A0A089VLU1_9POAL	84.146	164	26	0	190	353	145	308	4.95e-88	297
ANJ44937.1	tr|A0A0A1C3V2|A0A0A1C3V2_ELEIN	95.092	163	8	0	1	163	51	213	6.08e-88	293
ANJ44937.1	tr|H6T5X1|H6T5X1_SORHL	95.706	163	7	0	1	163	92	254	6.21e-88	295
ANJ44937.1	tr|A0A126SNX5|A0A126SNX5_9POAL	84.146	164	26	0	190	353	160	323	6.44e-88	297
ANJ44937.1	tr|A6MZG3|A6MZG3_ORYSI	95.000	160	8	0	4	163	1	160	7.69e-88	288
ANJ44937.1	tr|A0A6I9RYL5|A0A6I9RYL5_ELAGV	89.172	157	17	0	1	157	170	326	7.78e-88	297
ANJ44937.1	tr|A0A1D6NVZ6|A0A1D6NVZ6_MAIZE	95.706	163	7	0	1	163	154	316	7.95e-88	297
ANJ44937.1	tr|A0A0E0A4L5|A0A0E0A4L5_9ORYZ	95.706	163	7	0	1	163	159	321	8.41e-88	297
ANJ44937.1	tr|A0A089VH80|A0A089VH80_9POAL	84.146	164	26	0	190	353	155	318	8.58e-88	297
ANJ44937.1	tr|A0A0E0L7E8|A0A0E0L7E8_ORYPU	95.092	163	8	0	1	163	111	273	8.80e-88	295
ANJ44937.1	tr|A0A3L6D9R8|A0A3L6D9R8_MAIZE	95.706	163	7	0	1	163	154	316	8.91e-88	297
ANJ44937.1	tr|A0A089VFD1|A0A089VFD1_9POAL	84.663	163	25	0	1	163	146	308	9.06e-88	296
ANJ44937.1	tr|A0A089VKV2|A0A089VKV2_9POAL	84.663	163	25	0	1	163	147	309	1.02e-87	296
ANJ44937.1	tr|A0AR18|A0AR18_ELEIN	63.028	284	60	5	1585	1867	10	249	1.17e-87	294
ANJ44937.1	tr|A0A022QVU2|A0A022QVU2_ERYGU	87.261	157	20	0	1	157	167	323	1.40e-87	294
ANJ44937.1	tr|A0A1P8B1E5|A0A1P8B1E5_ARATH	56.184	283	80	6	66	347	85	324	1.55e-87	296
ANJ44937.1	tr|A0A2I6QQM5|A0A2I6QQM5_PHRAU	93.865	163	10	0	1	163	39	201	1.62e-87	291
ANJ44937.1	tr|A0A5S9X766|A0A5S9X766_ARATH	56.184	283	80	6	66	347	85	324	1.67e-87	296
ANJ44937.1	sp|P05466|AROA_ARATH	56.184	283	80	6	66	347	85	324	1.67e-87	296
ANJ44937.1	tr|Q6E6M1|Q6E6M1_ERIAN	83.436	163	27	0	1	163	50	212	1.73e-87	290
ANJ44937.1	tr|A0A0E0L7E7|A0A0E0L7E7_ORYPU	95.092	163	8	0	1	163	147	309	1.83e-87	296
ANJ44937.1	tr|A0A654F3G7|A0A654F3G7_ARATH	56.184	283	80	6	66	347	85	324	1.86e-87	296
ANJ44937.1	tr|A0A178VT19|A0A178VT19_ARATH	56.184	283	80	6	66	347	85	324	1.95e-87	296
ANJ44937.1	tr|A0A6P6AZB2|A0A6P6AZB2_DURZI	57.401	277	80	4	78	353	92	331	1.97e-87	296
ANJ44937.1	tr|A0A078J1K1|A0A078J1K1_BRANA	87.342	158	20	0	190	347	162	319	1.97e-87	296
ANJ44937.1	tr|I1PZA1|I1PZA1_ORYGL	62.069	290	64	6	66	353	76	321	2.48e-87	296
ANJ44937.1	tr|A0A0D3GCF5|A0A0D3GCF5_9ORYZ	63.028	284	59	6	1586	1867	74	313	2.58e-87	295
ANJ44937.1	tr|A0A140DN07|A0A140DN07_9POAL	84.049	163	26	0	1	163	162	324	2.89e-87	296
ANJ44937.1	tr|Q93VK6|Q93VK6_ORYSA	63.028	284	59	6	1586	1867	76	315	2.89e-87	295
ANJ44937.1	tr|D2CIU6|D2CIU6_9ASTR	84.663	163	25	0	1	163	94	256	3.24e-87	293
ANJ44937.1	tr|A0A0D9WLG7|A0A0D9WLG7_9ORYZ	63.028	284	59	6	1586	1867	75	314	3.37e-87	295
ANJ44937.1	tr|A0A0E0L7E6|A0A0E0L7E6_ORYPU	95.092	163	8	0	1	163	185	347	3.55e-87	296
ANJ44937.1	tr|A0A0E0PT33|A0A0E0PT33_ORYRU	62.069	290	64	6	66	353	80	325	5.02e-87	295
ANJ44937.1	tr|A2Y8X9|A2Y8X9_ORYSI	62.069	290	64	6	66	353	80	325	5.02e-87	295
ANJ44937.1	tr|A0A0E0HKI5|A0A0E0HKI5_ORYNI	62.069	290	64	6	66	353	80	325	5.02e-87	295
ANJ44937.1	tr|A0A0E0DW90|A0A0E0DW90_9ORYZ	62.069	290	64	6	66	353	80	325	5.02e-87	295
ANJ44937.1	tr|Q5VNW0|Q5VNW0_ORYSJ	62.069	290	64	6	66	353	80	325	5.02e-87	295
ANJ44937.1	tr|A0A0E0DW91|A0A0E0DW91_9ORYZ	95.092	163	8	0	1	163	144	306	5.23e-87	294
ANJ44937.1	tr|A0A0N7BV26|A0A0N7BV26_AMARE	85.621	153	22	0	1	153	137	289	6.36e-87	286
ANJ44937.1	tr|J3MB12|J3MB12_ORYBR	93.865	163	10	0	1	163	39	201	6.66e-87	290
ANJ44937.1	tr|A0A345N8Y2|A0A345N8Y2_9ASTR	87.261	157	20	0	1	157	168	324	7.78e-87	295
