QOE77915.1	sp|Q93X23|MYRS_QUEIL	41.909	482	272	4	8674	9150	91	569	1.11e-120	392
QOE77915.1	sp|G1JUH1|TPS3_SOLLC	36.500	600	346	11	8596	9175	22	606	1.61e-111	366
QOE77915.1	sp|B6SCF4|MTS2_HUMLU	38.554	498	282	6	8675	9150	89	584	3.63e-105	348
QOE77915.1	sp|A0A1D6LTV0|TPS26_MAIZE	37.153	576	325	16	7411	7968	71	627	1.89e-103	343
QOE77915.1	sp|Q5GJ60|TPS6_MAIZE	37.037	540	315	11	141127	141658	24	546	6.60e-102	336
QOE77915.1	sp|Q5SBP1|MYRS_OCIBA	36.706	504	297	8	8662	9148	75	573	3.78e-101	336
QOE77915.1	sp|Q1EG72|TPS11_MAIZE	36.431	538	321	11	141127	141658	24	546	4.07e-101	334
QOE77915.1	tr|A0A072V9D0|A0A072V9D0_MEDTR	36.852	521	317	8	8660	9173	71	586	1.04e-99	331
QOE77915.1	sp|Q9ZUH4|TPSA_ARATH	34.476	525	323	10	8664	9172	70	589	3.59e-96	321
QOE77915.1	tr|A0A396GHK7|A0A396GHK7_MEDTR	36.660	521	317	9	8660	9172	73	588	1.41e-94	316
QOE77915.1	sp|Q84ND0|TPS2_ANTMA	34.241	514	325	5	8660	9167	73	579	4.16e-93	312
QOE77915.1	sp|Q84NC9|TPS3_ANTMA	34.241	514	325	5	8660	9167	76	582	4.93e-93	311
QOE77915.1	sp|Q9LRZ6|MYRS2_ARATH	35.098	510	302	10	8685	9172	94	596	6.64e-93	312
QOE77915.1	tr|A0A396JH72|A0A396JH72_MEDTR	37.355	431	262	5	8746	9172	5	431	1.43e-86	287
QOE77915.1	tr|A0A2G9G239|A0A2G9G239_9LAMI	39.206	403	234	8	8751	9150	3	397	6.78e-77	259
QOE77915.1	tr|A0A2I0B0T8|A0A2I0B0T8_9ASPA	33.771	533	285	12	8656	9172	33	513	7.37e-77	262
QOE77915.1	sp|O24474|TPSD2_ABIGR	32.677	508	315	11	8689	9175	124	625	7.23e-71	248
QOE77915.1	tr|A0A2G9GQ31|A0A2G9GQ31_9LAMI	30.435	552	294	9	8668	9150	89	619	2.23e-68	241
QOE77915.1	tr|A0A396GJF1|A0A396GJF1_MEDTR	33.840	263	167	5	8914	9173	1	259	9.47e-44	157
QOE77915.1	tr|A0A396GHN4|A0A396GHN4_MEDTR	39.256	242	128	6	7432	7667	62	290	5.53e-38	142
QOE77915.1	tr|A0A396JDG4|A0A396JDG4_MEDTR	34.286	140	84	5	7997	8133	30	164	2.37e-15	72.8
QOE77915.1	tr|A0A0B2SLK6|A0A0B2SLK6_GLYSO	29.730	111	74	3	9019	9127	1	109	5.57e-11	58.5
