ACT52241.1	sp|I3PFJ5|C76AD_BETVU	82.996	494	80	2	128739	129229	1	493	0.0	800
ACT52241.1	tr|A0A1B2ZBX9|A0A1B2ZBX9_VITVI	56.858	452	191	2	137497	137946	48	497	3.77e-172	544
ACT52241.1	tr|A0A7L9VXL2|A0A7L9VXL2_9DIPS	51.911	497	232	4	128739	129230	1	495	4.68e-170	538
ACT52241.1	tr|A0A0B2P471|A0A0B2P471_GLYSO	54.412	476	208	2	129315	129784	29	501	4.42e-168	533
ACT52241.1	tr|A0A1B2ZBX8|A0A1B2ZBX8_VITVI	52.688	465	216	2	128771	129231	34	498	6.34e-168	531
ACT52241.1	tr|A0A2P6PCG6|A0A2P6PCG6_ROSCH	49.897	487	234	4	128755	129231	15	501	5.72e-165	523
ACT52241.1	tr|A0A072VR50|A0A072VR50_MEDTR	52.597	462	215	3	128771	129229	34	494	1.39e-164	522
ACT52241.1	sp|Q8VWZ7|C76B6_CATRO	50.102	489	241	2	128744	129230	4	491	7.53e-164	520
ACT52241.1	tr|A0A2P6R0C5|A0A2P6R0C5_ROSCH	52.137	468	218	3	128770	129231	35	502	6.41e-163	517
ACT52241.1	tr|A0A2P6R0M7|A0A2P6R0M7_ROSCH	51.139	483	226	4	128760	129232	20	502	1.00e-161	514
ACT52241.1	tr|A0A2P6R0U9|A0A2P6R0U9_ROSCH	50.103	485	219	4	128770	129231	34	518	5.17e-161	513
ACT52241.1	tr|A0A2P6R0R3|A0A2P6R0R3_ROSCH	50.959	469	224	3	128770	129232	34	502	5.42e-161	512
ACT52241.1	tr|A0A1B2ZBW9|A0A1B2ZBW9_VITVI	51.907	472	223	2	128765	129232	28	499	1.13e-160	511
ACT52241.1	tr|A0A396JIF1|A0A396JIF1_MEDTR	50.204	490	239	4	128743	129229	7	494	7.40e-160	508
ACT52241.1	tr|G7L8J9|G7L8J9_MEDTR	47.515	503	253	5	128739	129231	4	505	2.85e-158	504
ACT52241.1	tr|A0A2P6PDA4|A0A2P6PDA4_ROSCH	49.501	501	235	8	128749	129234	6	503	8.66e-158	503
ACT52241.1	tr|A0A2G9GCU5|A0A2G9GCU5_9LAMI	52.434	452	212	2	128781	129229	40	491	1.94e-157	501
ACT52241.1	tr|A0A2G9GCU5|A0A2G9GCU5_9LAMI	52.434	452	212	2	128781	129229	40	491	1.94e-157	501
ACT52241.1	tr|A0A072VPG2|A0A072VPG2_MEDTR	52.515	497	226	7	128741	129231	5	497	2.54e-157	501
ACT52241.1	tr|G8E0P7|G8E0P7_CAMAC	51.627	461	218	3	128774	129229	38	498	3.47e-157	501
ACT52241.1	sp|W8JMV1|CYT24_CATRO	50.407	492	235	3	129299	129782	9	499	2.62e-156	498
ACT52241.1	tr|A0A7D3QN22|A0A7D3QN22_HYSOF	48.992	496	241	5	128739	129229	1	489	8.18e-156	496
ACT52241.1	tr|A0A2P6P9L9|A0A2P6P9L9_ROSCH	53.829	444	202	2	137505	137945	53	496	1.94e-155	496
