XP_019175963.1	sp|A0A1J6KGJ9|JAR4_NICAT	80.903	576	108	1	26985180	26985755	3	576	0.0	1006
XP_019175963.1	sp|A0A314KSQ4|JAR6_NICAT	80.936	577	109	1	19316297	19316872	3	579	0.0	1002
XP_019175963.1	sp|Q6I581|GH35_ORYSJ	66.609	575	182	2	19316308	19316873	7	580	0.0	845
XP_019175963.1	sp|Q9SKE2|JAR1_ARATH	63.668	578	204	4	26985181	26985755	1	575	0.0	811
XP_019175963.1	tr|B9SYY5|B9SYY5_RICCO	80.357	392	71	3	14076094	14076485	1	386	0.0	648
XP_019175963.1	tr|A0A0B2QW75|A0A0B2QW75_GLYSO	78.283	396	80	3	14076094	14076489	1	390	0.0	642
XP_019175963.1	tr|A0A151SXK4|A0A151SXK4_CAJCA	79.135	393	76	3	14076094	14076486	1	387	0.0	639
XP_019175963.1	tr|A0A0B2REV3|A0A0B2REV3_GLYSO	79.688	384	74	3	14076102	14076485	3	382	0.0	637
XP_019175963.1	sp|O04373|ILL4_ARATH	66.290	442	147	2	15392781	15393222	1	440	0.0	614
XP_019175963.1	sp|Q8VYX0|ILL6_ARATH	68.837	430	123	3	18467028	18467456	40	459	0.0	577
XP_019175963.1	tr|A0A5B7B8V2|A0A5B7B8V2_DAVIN	66.942	363	117	2	21506812	21507172	1	362	1.25e-164	516
XP_019175963.1	sp|Q5NAZ7|GH33_ORYSJ	57.016	449	186	4	26985191	26985636	18	462	2.64e-162	514
XP_019175963.1	tr|A0A5B7B816|A0A5B7B816_DAVIN	65.229	371	123	3	26985808	26986177	1	366	2.20e-150	476
XP_019175963.1	tr|A0A0B2QRQ3|A0A0B2QRQ3_GLYSO	59.569	371	144	3	4493412	4493778	1	369	1.21e-149	474
XP_019175963.1	tr|A0A0B2QSJ4|A0A0B2QSJ4_GLYSO	59.569	371	144	3	4493412	4493778	1	369	3.49e-149	472
XP_019175963.1	tr|A0A0B2QN03|A0A0B2QN03_GLYSO	59.569	371	144	3	4493412	4493778	1	369	5.19e-149	472
XP_019175963.1	tr|B9S6C3|B9S6C3_RICCO	59.783	368	142	4	4493412	4493777	1	364	1.08e-148	471
XP_019175963.1	tr|B9S6C1|B9S6C1_RICCO	59.511	368	143	4	4493412	4493777	1	364	8.88e-148	468
XP_019175963.1	tr|A0A0B2QMV6|A0A0B2QMV6_GLYSO	58.760	371	147	3	4493412	4493778	1	369	4.32e-147	466
XP_019175963.1	sp|A0A061FBW2|JMT2_THECC	62.402	383	132	5	26985797	26986177	1	373	1.88e-144	459
XP_019175963.1	tr|A0A0B2QT01|A0A0B2QT01_GLYSO	60.641	343	129	3	4493412	4493750	1	341	4.05e-140	445
XP_019175963.1	tr|B9R7Y1|B9R7Y1_RICCO	61.579	380	136	4	20025757	20026136	1	370	1.42e-139	445
XP_019175963.1	tr|A0A0B2QRP9|A0A0B2QRP9_GLYSO	55.041	367	160	3	4493412	4493778	1	362	7.66e-139	442
XP_019175963.1	sp|A0A061FDP1|JMT1_THECC	59.791	383	142	5	26985797	26986177	1	373	3.55e-138	441
